1    -2.99985    27   -2.99985
1    -2.99981    27   -2.99981
1    -2.99973    27.0001   -2.99973
1    -2.99965    27.0002   -2.99965
1    -2.99959    27.0002   -2.99959
1    -2.9995    27.0003   -2.9995
1    -2.9993    27.0004   -2.9993
1    -2.99904    27.0008   -2.99904
1    -2.99901    27.001   -2.99901
1    -2.99959    27.0004   -2.99959
1    -3.00118    26.9986   -3.00118
1    -3.00446    26.995   -3.00446
1    -3.0105    26.9891   -3.0105
1    -3.01995    26.9795   -3.01995
1    -3.03163    26.9661   -3.03163
1    -3.04119    26.9516   -3.04119
1    -3.03669    26.9412   -3.03669
1    -2.99026    26.9393   -2.99026
1    -2.86581    26.9112   -2.86581
1    -2.71946    26.5422   -2.71946
1    -3.37616    23.7479   -3.37616
1    -7.14812    8.69748   -7.14812
1    10.9167    -7.06422   10.9167
1    24.1265    -3.28936   24.1265
1    25.9946    -2.7627   25.9946
1    24.1265    -3.28934   24.1265
1    10.9168    -7.06422   10.9168
1    -7.14813    8.69738   -7.14813
1    -3.37616    23.748   -3.37616
1    -2.71942    26.5423   -2.71942
1    -2.86581    26.9113   -2.86581
1    -2.99028    26.9393   -2.99028
1    -3.03672    26.9412   -3.03672
1    -3.0412    26.9516   -3.0412
1    -3.03161    26.966   -3.03161
1    -3.01992    26.9795   -3.01992
1    -3.01049    26.9892   -3.01049
1    -3.00449    26.9951   -3.00449
1    -3.00122    26.9985   -3.00122
1    -2.99961    27.0003   -2.99961
1    -2.99898    27.0009   -2.99898
1    -2.99898    27.0008   -2.99898
1    -2.99928    27.0006   -2.99928
1    -2.99953    27.0004   -2.99953
1    -2.99965    27.0002   -2.99965
1    -2.99968    27.0001   -2.99968
1    -2.99971    27   -2.99971
1    -2.99976    27   -2.99976
1    -2.99981    27.0001   -2.99981
1    -2.99982    27.0001   -2.99982
