0 0.00138495
0.12 0.00155682
0.24 -0.215064
0.36 -0.213426
0.48 -0.21145
0.6 -0.208424
0.72 -0.203878
0.84 -0.197302
0.96 -0.188476
1.08 -0.178364
1.2 -0.170119
1.32 -0.167857
1.44 -0.171879
1.56 -0.17814
1.68 -0.182958
1.8 -0.184658
1.92 -0.182828
2.04 -0.177883
2.16 -0.171575
2.28 -0.16777
2.4 -0.170491
2.52 -0.179037
2.64 -0.189119
2.76 -0.197768
2.88 -0.204177
3 -0.208602
3.12 -0.211545
3.24 -0.213444
3.36 -0.214603
3.48 -0.21521
3.6 -0.21536
3.72 -0.215074
3.84 -0.214301
3.96 -0.212912
4.08 -0.210677
4.2 -0.207246
4.32 -0.202156
4.44 -0.194978
4.56 -0.185824
4.68 -0.176312
4.8 -0.170376
4.92 -0.170115
5.04 -0.174908
5.16 -0.180203
5.28 -0.183108
5.4 -0.182616
5.52 -0.178994
5.64 -0.173992
5.76 -0.171327
5.88 -0.174549
6 -0.182723
6.12 -0.192002
6.24 -0.199857
6.36 -0.205633
6.48 -0.209583
6.6 -0.212163
6.72 -0.213764
6.84 -0.21465
6.96 -0.21497
7.08 -0.214777
7.2 -0.214035
7.32 -0.212616
7.44 -0.210282
7.56 -0.206667
7.68 -0.201323
7.8 -0.193935
7.92 -0.184964
8.04 -0.176558
8.16 -0.172306
8.28 -0.173823
8.4 -0.178308
8.52 -0.181999
8.64 -0.182857
8.76 -0.180481
8.88 -0.175928
9 -0.172198
9.12 -0.17331
9.24 -0.180101
9.36 -0.189249
9.48 -0.19762
9.6 -0.204025
9.72 -0.2085
9.84 -0.211465
9.96 -0.213337
10.08 -0.21442
10.2 -0.214893
10.32 -0.214837
10.44 -0.214242
10.56 -0.213004
10.68 -0.210914
10.8 -0.20764
10.92 -0.202741
11.04 -0.195839
11.16 -0.187136
11.28 -0.178334
11.4 -0.172853
11.52 -0.173158
11.64 -0.177311
11.76 -0.181408
11.88 0.0204295
